1665735654,27.0263,0
1665735654,24.5234,0
1665735654,24.0238,0
1665735654,23.5241,0
1665735654,23.0238,0
1665735654,20.5226,0
1665735654,27.5309,0
1665735654,28.0320,0
1665735655,26.5245,0
1665735674,38.5356,0
1665735674,34.0325,0
1665735674,28.0285,0
1665735674,22.0226,0
1665735674,37.5380,0
1665735674,37.0384,0
1665735674,35.5378,0
1665735674,32.0346,0
1665735674,29.5331,0
1665735674,33.5374,0
1665735674,30.0344,0
1665735674,29.0345,0
1665735674,33.0387,0
1665735674,21.0277,0
1665735674,25.5329,0
1665735674,23.0310,0
1665735674,22.5310,0
1665735675,40.0369,0
1665735675,29.0274,0
1665735675,25.5243,0
1665735694,21.5265,0
1665735694,39.0432,0
1665735694,35.5407,0
1665735694,31.5375,0
1665735694,36.0432,0
1665735694,32.0394,0
1665735694,22.0316,0
1665735694,22.5334,0
1665735694,38.5483,0
1665735694,35.0460,0
1665735694,23.5366,0
1665735694,34.0458,0
1665735694,29.0420,0
1665735694,37.0511,0
1665735694,23.0386,0
1665735694,32.5479,0
1665735695,26.0277,0
1665735695,27.0292,0
1665735715,36.0423,0
1665735715,29.0364,0
1665735715,23.5291,0
1665735715,32.0415,0
1665735715,30.5400,0
1665735715,82.5877,1
1665735715,37.0477,0
1665735715,26.0367,0
1665735715,24.0338,0
1665735715,30.0426,0
1665735715,33.0460,0
1665735715,87.0964,1
1665735715,32.5485,0
1665735715,27.0428,0
1665735715,24.5396,0
1665735715,25.0413,0
1665735715,36.5542,0
1665735715,35.5539,0
1665735715,27.5470,0
1665735715,28.5487,0
1665735715,31.0523,0
1665735715,81.0841,1
1665735715,90.0945,1
1665735715,89.5944,1
1665735715,39.0484,0
1665735715,83.5885,1
1665735715,86.5925,1
1665735715,23.5325,0
1665735715,90.5992,1
1665735715,82.5905,1
1665735715,86.0940,1
1665735715,82.0911,1
